,id,map,game_type,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,pick5,pick6,pick7,pick8,pick9,pick10,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10
4289,4290,Cursed Hollow,TeamLeague,Mephisto,Mal'Ganis,Kael'thas,Raynor,Tychus,Li Li,Genji,Varian,Stitches,Sonya,E.T.C.,Li-Ming,Whitemane,Kharazim,Nazeebo,Alarak,15,9,13,12,10,6,3,8,18,20
4290,4291,Tomb of the Spider Queen,TeamLeague,Genji,Mal'Ganis,Azmodan,Mephisto,Li Li,Zeratul,Ragnaros,Xul,Alexstrasza,Varian,Li-Ming,Muradin,Johanna,Uther,Tychus,Jaina,14,20,13,10,6,10,17,10,20,20
4291,4292,Cursed Hollow,UnrankedDraft,Hanzo,Mal'Ganis,Whitemane,Sgt. Hammer,Diablo,Yrel,Kerrigan,Uther,Raynor,Rehgar,Junkrat,Jaina,Stitches,Zul'jin,Muradin,Genji,20,14,16,13,5,20,20,7,16,20
4292,4293,Towers of Doom,TeamLeague,Mephisto,Gall,Whitemane,Stitches,Lt. Morales,Illidan,Genji,Mal'Ganis,Diablo,Alexstrasza,Abathur,Sylvanas,Li Li,Malthael,Anub'arak,Zul'jin,11,2,20,13,9,20,9,20,3,13
4293,4294,Cursed Hollow,TeamLeague,Azmodan,Mal'Ganis,Genji,Hanzo,Whitemane,Diablo,Tracer,Kerrigan,Greymane,E.T.C.,Artanis,Abathur,Ana,Kel'Thuzad,Brightwing,Johanna,4,20,20,20,8,20,4,20,15,20
4294,4295,Braxis Holdout,TeamLeague,Mal'Ganis,Azmodan,Mephisto,Varian,Alexstrasza,Garrosh,Diablo,Alarak,Kael'thas,Kerrigan,Zarya,Ana,Dehaka,Tyrande,Raynor,Muradin,20,20,7,20,2,13,20,6,20,8
4295,4296,Sky Temple,TeamLeague,Genji,Mal'Ganis,Arthas,Mephisto,Falstad,Alexstrasza,Diablo,Raynor,Dehaka,Whitemane,Zagara,Lunara,Brightwing,Valla,Nova,Varian,20,20,5,13,20,20,10,20,20,8
4296,4297,Sky Temple,TeamLeague,Genji,Mal'Ganis,Garrosh,Zeratul,Lt. Morales,Arthas,Diablo,Zul'jin,Mephisto,Greymane,Illidan,Artanis,Leoric,Deckard,Varian,Kharazim,20,20,20,20,20,20,12,2,10,13
4297,4298,Tomb of the Spider Queen,TeamLeague,Garrosh,Genji,Mal'Ganis,Kerrigan,Azmodan,Diablo,Malthael,Alarak,Anub'arak,Muradin,Li-Ming,Lunara,Alexstrasza,Ana,Nazeebo,Gul'dan,8,20,20,19,10,20,15,11,9,20
4298,4299,Cursed Hollow,TeamLeague,Diablo,Mal'Ganis,Genji,Zeratul,Muradin,Arthas,Hanzo,Azmodan,Kael'thas,Tyrande,Illidan,Garrosh,Yrel,Zul'jin,Dehaka,Brightwing,10,6,20,20,20,8,4,20,20,20
4299,4300,Infernal Shrines,TeamLeague,Genji,Kael'thas,Azmodan,Mal'Ganis,Raynor,Yrel,Stitches,Nazeebo,Tyrande,Arthas,Ana,Zul'jin,Muradin,Kel'Thuzad,Illidan,E.T.C.,12,17,20,4,6,20,10,15,20,19
4300,4301,Battlefield of Eternity,TeamLeague,Genji,Kerrigan,Azmodan,Mal'Ganis,Diablo,Varian,Probius,Sylvanas,Thrall,Li-Ming,Artanis,Zarya,Whitemane,Deckard,Zarya,Tyrael,12,12,10,12,11,5,8,13,5,14
4301,4302,Braxis Holdout,TeamLeague,Genji,Mal'Ganis,Kael'thas,Azmodan,Varian,Stitches,Gul'dan,Mephisto,Zarya,Ragnaros,Artanis,Alarak,Probius,Alexstrasza,E.T.C.,Lt. Morales,20,10,14,15,13,15,12,3,2,8
4302,4303,Tomb of the Spider Queen,TeamLeague,Genji,Azmodan,Mephisto,Mal'Ganis,Varian,Kerrigan,Hanzo,Zagara,Diablo,Valla,Auriel,Fenix,Kharazim,Arthas,Xul,Ragnaros,11,5,20,20,10,7,8,7,20,10
4303,4304,Volskaya Foundry,TeamLeague,Genji,Azmodan,Mal'Ganis,Artanis,Alexstrasza,Garrosh,Diablo,Kael'thas,Raynor,Medivh,Varian,Probius,Lucio,Abathur,Lt. Morales,E.T.C.,20,14,11,20,10,11,12,20,8,3
4304,4305,Alterac Pass,TeamLeague,Genji,Azmodan,Diablo,Kerrigan,Mephisto,Lt. Morales,Fenix,Raynor,Mal'Ganis,Nazeebo,Alarak,Arthas,Kael'thas,Johanna,Abathur,Deckard,15,13,9,7,20,10,20,7,20,7
4305,4306,Sky Temple,TeamLeague,Dehaka,Mal'Ganis,Genji,Alarak,Illidan,Zeratul,Falstad,Stitches,Valla,Artanis,Deckard,Greymane,Murky,Diablo,Jaina,Lt. Morales,20,9,15,20,3,20,20,5,5,4
4306,4307,Cursed Hollow,TeamLeague,Genji,Dehaka,Kerrigan,Mal'Ganis,Zeratul,Alexstrasza,Azmodan,Artanis,Falstad,Li Li,Sonya,Diablo,Hanzo,Muradin,Raynor,Deckard,9,20,20,5,20,6,5,18,13,2
4307,4308,Dragon Shire,TeamLeague,Dehaka,Mal'Ganis,Genji,Mephisto,Li Li,Zeratul,Artanis,Whitemane,Azmodan,Cassia,Falstad,Jaina,Junkrat,Lt. Morales,Diablo,Muradin,17,6,6,8,20,20,7,8,20,16
4308,4309,Alterac Pass,TeamLeague,Zeratul,Genji,Diablo,Gazlowe,Anub'arak,Fenix,Kerrigan,Garrosh,Whitemane,Junkrat,Lt. Morales,Azmodan,Jaina,Greymane,Muradin,Malthael,20,12,7,20,5,11,7,20,12,10
4309,4310,Battlefield of Eternity,TeamLeague,Mal'Ganis,Artanis,Genji,Brightwing,Whitemane,Anub'arak,Azmodan,Fenix,Alarak,Hanzo,Sonya,Diablo,Stukov,Varian,Tyrande,Illidan,10,14,20,8,6,20,11,20,11,20
4310,4311,Dragon Shire,TeamLeague,Mal'Ganis,Dehaka,Genji,Diablo,Anub'arak,Kael'thas,Zul'jin,Zeratul,Sylvanas,Whitemane,Arthas,Stitches,Lucio,Illidan,Jaina,Alarak,1,18,20,7,9,8,20,20,20,10
4311,4312,Garden of Terror,UnrankedDraft,Genji,Mal'Ganis,Garrosh,Diablo,Chromie,Brightwing,Malthael,Li-Ming,Hanzo,Deckard,Varian,Ana,Kharazim,The Lost Vikings,Kael'thas,Muradin,6,12,13,10,15,20,20,20,5,20
4312,4313,Towers of Doom,TeamLeague,Genji,Mal'Ganis,Azmodan,Diablo,Mephisto,Li Li,Nazeebo,Kael'thas,Zeratul,Raynor,Leoric,Lucio,Thrall,Zarya,Brightwing,Tyrael,13,11,20,19,8,4,9,20,20,5
4313,4314,Battlefield of Eternity,TeamLeague,Mal'Ganis,Alexstrasza,Hanzo,Garrosh,Fenix,Li Li,Zul'jin,Artanis,Genji,Blaze,Li-Ming,Tyrael,Jaina,Diablo,Tyrande,Kharazim,20,9,5,5,20,7,7,18,17,7
4314,4315,Braxis Holdout,TeamLeague,Mal'Ganis,Garrosh,Kerrigan,Genji,Kael'thas,Lt. Morales,Diablo,Valla,Arthas,Maiev,Azmodan,Malfurion,Leoric,Fenix,Tyrande,Alarak,7,20,18,1,20,11,20,6,8,14
4315,4316,Alterac Pass,TeamLeague,Kerrigan,Mal'Ganis,Azmodan,Genji,Diablo,Cassia,Jaina,Kael'thas,Muradin,Auriel,Valla,Zeratul,Varian,Johanna,Fenix,Brightwing,20,8,18,6,20,8,8,14,5,12
4316,4317,Cursed Hollow,TeamLeague,Mal'Ganis,Azmodan,Illidan,Arthas,E.T.C.,Anub'arak,Genji,Hanzo,Gazlowe,Nazeebo,Ana,Sylvanas,Diablo,Muradin,Thrall,Uther,20,7,10,12,6,20,20,12,7,20
4317,4318,Braxis Holdout,TeamLeague,Mal'Ganis,Azmodan,Genji,Whitemane,Diablo,Thrall,Kael'thas,Kel'Thuzad,Zul'jin,Valla,Li Li,Brightwing,Rexxar,Muradin,Artanis,Dehaka,20,17,8,6,12,4,10,19,20,20
4318,4319,Battlefield of Eternity,TeamLeague,Cho,Mal'Ganis,Genji,Kerrigan,Garrosh,Auriel,Hanzo,Valla,Artanis,Raynor,Alexstrasza,Xul,Li Li,E.T.C.,Diablo,Varian,11,20,20,5,10,5,12,14,20,12
4319,4320,Infernal Shrines,TeamLeague,Mal'Ganis,Azmodan,Mephisto,Kael'thas,Alexstrasza,Anub'arak,E.T.C.,Gazlowe,Genji,Illidan,Chromie,Xul,Johanna,Whitemane,Zagara,Brightwing,2,10,20,11,20,12,14,9,4,6
4320,4321,Sky Temple,TeamLeague,Mal'Ganis,Genji,Lt. Morales,Azmodan,Diablo,Anub'arak,Varian,Li Li,Zarya,Sylvanas,Kael'thas,Zeratul,Greymane,Uther,Blaze,Chromie,7,6,1,14,19,20,20,11,8,20
4321,4322,Alterac Pass,TeamLeague,Azmodan,Zeratul,Kerrigan,Mal'Ganis,Garrosh,Malfurion,Li-Ming,Genji,Valla,Nazeebo,Uther,Diablo,Li Li,Raynor,Muradin,Kel'Thuzad,8,11,20,20,20,8,20,20,5,20
4322,4323,Infernal Shrines,UnrankedDraft,Mal'Ganis,Azmodan,Genji,Kerrigan,Greymane,Yrel,Ana,Deckard,Stitches,Uther,Blaze,Cassia,Abathur,Gul'dan,Thrall,Kael'thas,18,10,13,11,11,5,15,20,8,20
4323,4324,Braxis Holdout,TeamLeague,Kerrigan,Mephisto,Mal'Ganis,Azmodan,Genji,Cassia,Fenix,Nazeebo,Johanna,Blaze,Brightwing,Ana,Valla,Kael'thas,Chen,Alarak,19,20,20,20,20,6,20,20,16,8
4324,4325,Volskaya Foundry,TeamLeague,Azmodan,Mal'Ganis,Varian,Whitemane,Kael'thas,Kel'Thuzad,Li Li,Genji,Diablo,Gul'dan,Muradin,Dehaka,Brightwing,Probius,Artanis,Zul'jin,20,12,13,17,12,3,9,11,20,6
4325,4326,Braxis Holdout,TeamLeague,Azmodan,Mephisto,Varian,Mal'Ganis,Genji,Arthas,Dehaka,Diablo,Sylvanas,Artanis,Hanzo,Muradin,Whitemane,Lt. Morales,Valla,Kael'thas,8,13,20,20,20,6,6,7,20,11
4326,4327,Towers of Doom,TeamLeague,Mal'Ganis,Diablo,Tychus,Genji,D.Va,Anub'arak,Lt. Morales,Li-Ming,Ana,Gall,Cho,Greymane,Varian,Arthas,Maiev,Tyrael,11,20,20,7,6,7,20,2,2,20
4327,4328,Cursed Hollow,TeamLeague,Genji,Mal'Ganis,Mephisto,Zeratul,Leoric,Brightwing,Azmodan,Raynor,Diablo,Kael'thas,Artanis,Alarak,Valeera,Abathur,Samuro,Uther,20,19,13,20,9,12,11,20,20,11
4328,4329,Volskaya Foundry,TeamLeague,Genji,Mephisto,Garrosh,Mal'Ganis,Auriel,Alarak,Valla,Kael'thas,Hanzo,Chromie,Stitches,Thrall,Muradin,Uther,Azmodan,Deckard,4,20,20,20,15,20,20,20,3,9
4329,4330,Battlefield of Eternity,TeamLeague,Zeratul,Kel'Thuzad,Maiev,Mephisto,Malfurion,Greymane,Mal'Ganis,Hanzo,Diablo,Genji,Artanis,Xul,Li Li,Deckard,Jaina,Cassia,6,5,12,20,15,11,15,8,20,17
4330,4331,Braxis Holdout,UnrankedDraft,Genji,Azmodan,Chromie,Mal'Ganis,Anub'arak,Abathur,Dehaka,Zul'jin,Lt. Morales,Junkrat,Ragnaros,Jaina,D.Va,Whitemane,Diablo,Stitches,19,12,2,14,14,3,5,6,14,7
4331,4332,Battlefield of Eternity,TeamLeague,Kael'thas,Hanzo,Kerrigan,Mal'Ganis,Artanis,Whitemane,Diablo,Valla,Varian,Li Li,Tyrande,Deckard,Jaina,Illidan,Falstad,Arthas,20,16,3,3,14,10,20,7,20,10
4332,4333,Towers of Doom,HeroLeague,Azmodan,Hanzo,Chromie,Mal'Ganis,Fenix,E.T.C.,Kael'thas,Raynor,Lt. Morales,Ragnaros,Genji,Yrel,Li-Ming,Diablo,Brightwing,Varian,20,20,15,6,20,8,20,6,12,12
4333,4334,Volskaya Foundry,TeamLeague,Genji,Kerrigan,Nazeebo,Mal'Ganis,Diablo,Deckard,Brightwing,Azmodan,Gul'dan,Hanzo,Kael'thas,Kharazim,Muradin,Varian,Garrosh,Cassia,5,4,12,11,20,12,11,20,14,10
4334,4335,Cursed Hollow,UnrankedDraft,D.Va,Mal'Ganis,Maiev,Cho,Li Li,Kel'Thuzad,Dehaka,Whitemane,Azmodan,Sonya,Nazeebo,Sylvanas,Diablo,Deckard,Falstad,Garrosh,8,5,19,7,20,20,20,20,6,8
4335,4336,Dragon Shire,HeroLeague,Mal'Ganis,Garrosh,Genji,Azmodan,Tyrael,Muradin,Chromie,Zeratul,Falstad,Varian,Raynor,Malfurion,Kael'thas,Brightwing,Artanis,Diablo,11,20,5,15,20,17,20,17,10,5
4336,4337,Warhead Junction,UnrankedDraft,Mal'Ganis,Diablo,Garrosh,Whitemane,Dehaka,Alexstrasza,Kel'Thuzad,Azmodan,Stitches,Chen,Deckard,Jaina,Samuro,Genji,Tyrael,Li Li,8,10,20,9,6,1,2,20,10,9
4337,4338,Braxis Holdout,HeroLeague,Azmodan,Mal'Ganis,Genji,Garrosh,Kael'thas,Li Li,Stitches,Diablo,Fenix,Alarak,Varian,Lucio,Sonya,Ana,Valla,Jaina,6,12,20,7,20,11,15,5,20,20
4338,4339,Volskaya Foundry,HeroLeague,Kael'thas,Azmodan,Mal'Ganis,Deckard,Jaina,Brightwing,Genji,Li-Ming,Nazeebo,Diablo,Zarya,Malthael,Varian,Junkrat,Li Li,Stukov,9,10,20,20,11,6,18,9,11,9
4339,4340,Cursed Hollow,TeamLeague,Genji,Mal'Ganis,Garrosh,,Mephisto,Zeratul,Diablo,Azmodan,Falstad,Hanzo,Zagara,D.Va,Stitches,Deckard,Artanis,Kharazim,20,5,12,20,20,20,18,2,2,7
4340,4341,Sky Temple,TeamLeague,Maiev,Abathur,Genji,Sgt. Hammer,Diablo,Yrel,Whitemane,Mal'Ganis,Alexstrasza,Li-Ming,Dehaka,Greymane,Arthas,Garrosh,Raynor,Valla,20,6,20,8,7,20,20,8,12,20
4341,4342,Volskaya Foundry,HeroLeague,Mal'Ganis,Azmodan,Fenix,Li Li,Deckard,D.Va,Kael'thas,Sylvanas,Diablo,Johanna,Alarak,Rehgar,Zeratul,Stukov,Falstad,Varian,13,6,7,20,10,20,11,20,15,12
4342,4343,Cursed Hollow,TeamLeague,Diablo,Zeratul,Mal'Ganis,Dehaka,Cassia,Maiev,Whitemane,Genji,Raynor,Blaze,Thrall,Muradin,Ana,Li-Ming,Garrosh,Samuro,4,20,20,1,8,9,7,20,12,20
4343,4344,Warhead Junction,UnrankedDraft,Genji,Mal'Ganis,Murky,Dehaka,Hanzo,Muradin,Azmodan,Li Li,Junkrat,Brightwing,Zeratul,Leoric,Malthael,Chen,Alarak,D.Va,20,13,20,20,20,6,7,9,20,20
4344,4345,Cursed Hollow,HeroLeague,Cho,Mal'Ganis,Gall,Azmodan,Alexstrasza,,Zagara,Hanzo,Artanis,Leoric,Diablo,Greymane,Varian,Medivh,Valla,Falstad,12,20,18,9,11,5,18,10,20,7
4345,4346,Alterac Pass,TeamLeague,Azmodan,Mal'Ganis,Diablo,Kerrigan,Johanna,Alexstrasza,Nazeebo,Thrall,Garrosh,Malfurion,Sonya,Varian,Kael'thas,Gul'dan,D.Va,Tyrande,20,11,20,15,6,10,20,10,13,12
4346,4347,Sky Temple,TeamLeague,Kael'thas,Dehaka,Mal'Ganis,Garrosh,Alexstrasza,Whitemane,Azmodan,Diablo,Varian,Cassia,Johanna,Li-Ming,Raynor,Mephisto,Ana,Li Li,8,13,11,13,20,7,5,12,13,9
4347,4348,Alterac Pass,TeamLeague,Kerrigan,Genji,Mephisto,Garrosh,,Muradin,Mal'Ganis,Ana,Hanzo,Junkrat,Whitemane,Zeratul,Anub'arak,Kael'thas,Varian,E.T.C.,5,9,11,10,12,3,20,8,9,5
4348,4349,Infernal Shrines,TeamLeague,Maiev,Mal'Ganis,Abathur,Azmodan,Garrosh,Whitemane,Kerrigan,Genji,Diablo,Raynor,Tyrande,Kael'thas,Blaze,E.T.C.,Varian,Ana,2,20,6,20,20,10,8,20,9,15
4349,4350,Sky Temple,TeamLeague,Mal'Ganis,Anub'arak,Kel'Thuzad,Genji,Johanna,Uther,Dehaka,Varian,Zul'jin,Li Li,Kael'thas,Zeratul,Lt. Morales,Fenix,Diablo,Muradin,20,20,4,10,4,2,20,4,11,15
4350,4351,Sky Temple,HeroLeague,Mal'Ganis,Azmodan,Whitemane,Varian,Garrosh,Uther,Nazeebo,Sonya,Raynor,Valeera,Genji,Illidan,Diablo,Li Li,Blaze,Deckard,20,6,10,20,20,10,20,5,5,11
4351,4352,Towers of Doom,TeamLeague,Azmodan,Kerrigan,Mal'Ganis,Anub'arak,Genji,Diablo,Kael'thas,D.Va,Li Li,Varian,Ana,Gall,Cho,Malthael,Raynor,Tychus,20,6,5,7,20,20,20,10,20,7
4352,4353,Battlefield of Eternity,TeamLeague,Mal'Ganis,Hanzo,Azmodan,Genji,Greymane,Brightwing,Fenix,Li-Ming,Artanis,Diablo,Zarya,Tyrael,Raynor,Tyrande,Jaina,Auriel,7,20,14,20,3,20,5,7,9,20
4353,4354,Dragon Shire,TeamLeague,Mal'Ganis,,Nazeebo,Genji,Gul'dan,Li Li,Azmodan,Li-Ming,Zagara,Whitemane,Diablo,Artanis,Tychus,Raynor,Cassia,Tyrande,6,20,7,1,6,10,8,9,7,6
4354,4355,Alterac Pass,TeamLeague,Azmodan,Mal'Ganis,Kerrigan,Kael'thas,Deckard,Genji,Blaze,Whitemane,E.T.C.,Chromie,Gazlowe,Valla,Diablo,Ana,Valeera,Sgt. Hammer,20,6,18,12,20,11,15,18,15,7
4355,4356,Sky Temple,TeamLeague,Zeratul,Mal'Ganis,Azmodan,Genji,Gul'dan,Diablo,Muradin,Raynor,Kharazim,Whitemane,Cassia,Leoric,Falstad,Kel'Thuzad,Sonya,Arthas,20,20,10,6,10,6,17,20,20,20
4356,4357,Battlefield of Eternity,TeamLeague,Zeratul,Mal'Ganis,Mephisto,Azmodan,Whitemane,Valeera,Genji,Uther,Varian,Artanis,Sylvanas,Diablo,Falstad,Li Li,Garrosh,Jaina,20,20,9,11,20,20,10,6,10,20
4357,4358,Volskaya Foundry,TeamLeague,Kerrigan,Azmodan,Kael'thas,Mal'Ganis,Valla,Genji,Whitemane,Greymane,Mephisto,Gul'dan,Johanna,Anub'arak,Artanis,E.T.C.,Hanzo,Ana,12,20,11,8,13,17,20,14,11,20
4358,4359,Tomb of the Spider Queen,UnrankedDraft,Mal'Ganis,Diablo,Kerrigan,Fenix,Garrosh,Whitemane,Samuro,Azmodan,Kael'thas,Kharazim,Gul'dan,Tracer,Arthas,Anub'arak,Valla,Uther,7,19,20,20,20,7,8,6,20,8
4359,4360,Cursed Hollow,UnrankedDraft,Garrosh,Azmodan,Brightwing,Kerrigan,Whitemane,E.T.C.,Genji,Kael'thas,Raynor,Mal'Ganis,Diablo,Leoric,Ana,Stukov,Jaina,Johanna,7,14,20,11,20,12,12,20,7,12
4360,4361,Dragon Shire,TeamLeague,Mal'Ganis,Diablo,Medivh,Sylvanas,Yrel,Muradin,Genji,Kerrigan,Tyrande,Azmodan,Whitemane,Sonya,Anub'arak,Malthael,Johanna,Kael'thas,17,20,13,7,6,20,16,19,14,12
4361,4362,Volskaya Foundry,TeamLeague,Azmodan,Mal'Ganis,Genji,Zeratul,Kerrigan,Sylvanas,Whitemane,Falstad,Tyrael,Medivh,Blaze,Tyrande,Maiev,Xul,Li-Ming,Nazeebo,16,20,6,10,7,9,13,6,17,8
4362,4363,Cursed Hollow,TeamLeague,Azmodan,Kerrigan,Muradin,Genji,Yrel,Ana,Mal'Ganis,Diablo,Hanzo,Valla,Alexstrasza,Deckard,Dehaka,Fenix,Arthas,Zeratul,6,20,12,1,20,20,20,3,20,20
4363,4364,Sky Temple,TeamLeague,Kerrigan,Mal'Ganis,Whitemane,Medivh,Zeratul,Tyrande,Diablo,Falstad,Tyrael,Deckard,Dehaka,Sylvanas,Lt. Morales,Illidan,Junkrat,Raynor,20,20,6,20,20,5,4,20,10,8
4364,4365,Cursed Hollow,UnrankedDraft,Azmodan,Genji,Kael'thas,Mal'Ganis,Gul'dan,Nazeebo,Varian,Kel'Thuzad,Ana,Greymane,Samuro,Diablo,Kharazim,Deckard,Murky,Kerrigan,7,20,10,3,1,5,5,4,12,7
4365,4366,Towers of Doom,UnrankedDraft,Raynor,Genji,Mal'Ganis,Samuro,Kael'thas,Chromie,Greymane,Alarak,Illidan,Junkrat,Uther,Zarya,Fenix,Kel'Thuzad,Muradin,Li Li,3,20,6,13,19,11,4,20,8,20
4366,4367,Dragon Shire,UnrankedDraft,Raynor,Genji,Mal'Ganis,Li Li,Diablo,Azmodan,Hanzo,Xul,Artanis,Li-Ming,Malfurion,Yrel,Tracer,Greymane,Johanna,Medivh,11,7,8,20,13,7,14,2,3,1
4367,4368,Tomb of the Spider Queen,UnrankedDraft,Genji,Whitemane,Kerrigan,Valeera,Maiev,Hanzo,Varian,Tyrael,Muradin,Azmodan,Zeratul,Blaze,Arthas,Stukov,Kael'thas,Alexstrasza,6,13,5,5,11,1,8,12,5,6
4368,4369,Sky Temple,UnrankedDraft,Malfurion,Genji,Mal'Ganis,Raynor,Zul'jin,Cassia,Varian,Li-Ming,Lucio,Auriel,Zarya,Artanis,D.Va,Mephisto,Tracer,Maiev,6,20,12,7,4,1,4,2,9,5
4369,4370,Dragon Shire,UnrankedDraft,Mal'Ganis,Jaina,Genji,Nazeebo,Zeratul,Alexstrasza,Hanzo,Li-Ming,Varian,Fenix,Diablo,Li Li,Stitches,Alarak,Nova,Tychus,11,3,20,2,3,6,6,4,20,7
4370,4371,Volskaya Foundry,UnrankedDraft,Lunara,Genji,Sgt. Hammer,Mal'Ganis,Alexstrasza,Samuro,Valla,Li Li,Kael'thas,D.Va,Li-Ming,Artanis,Diablo,Deckard,Kerrigan,Cassia,20,9,11,5,16,8,9,3,8,9
4371,4372,Battlefield of Eternity,UnrankedDraft,,,Genji,,,Lt. Morales,Valla,Artanis,Abathur,Hanzo,Diablo,Tyrael,Nazeebo,Gazlowe,Deckard,Whitemane,6,20,4,10,11,8,8,4,3,1
4372,4373,Braxis Holdout,TeamLeague,Kael'thas,Mal'Ganis,Azmodan,Li Li,Varian,Ragnaros,Gul'dan,Chromie,Artanis,Cassia,Diablo,Lunara,Johanna,Blaze,Deckard,Stukov,12,20,10,9,9,20,7,5,20,10
4373,4374,Infernal Shrines,TeamLeague,Kerrigan,Mal'Ganis,Diablo,Azmodan,Muradin,Gul'dan,Raynor,Dehaka,Alexstrasza,Whitemane,Kael'thas,Garrosh,Nazeebo,E.T.C.,Arthas,Lunara,14,20,7,8,20,15,20,20,10,19
4374,4375,Battlefield of Eternity,HeroLeague,Kerrigan,Mal'Ganis,Raynor,Azmodan,Johanna,Stukov,Valla,Artanis,Yrel,Li-Ming,Whitemane,Lt. Morales,Xul,Anub'arak,Cassia,Jaina,20,20,8,20,9,20,13,20,14,20
4375,4376,Braxis Holdout,UnrankedDraft,Azmodan,Mal'Ganis,Varian,Genji,Garrosh,Diablo,Junkrat,Gul'dan,Thrall,Whitemane,Samuro,Auriel,Muradin,Johanna,Nova,Kerrigan,14,20,20,3,5,20,14,20,20,18
4376,4377,Warhead Junction,UnrankedDraft,Mal'Ganis,Azmodan,Dehaka,Li Li,Johanna,Zagara,Kerrigan,Varian,Tracer,Auriel,Kael'thas,Brightwing,Thrall,Cho,Gall,Tychus,7,18,20,4,20,12,20,20,7,6
4377,4378,Garden of Terror,UnrankedDraft,Mal'Ganis,Azmodan,Zagara,Kerrigan,Varian,Stukov,Brightwing,Fenix,Jaina,Kael'thas,Diablo,Anub'arak,Whitemane,Blaze,Illidan,Sylvanas,20,5,20,20,10,20,12,1,20,11
4378,4379,Tomb of the Spider Queen,UnrankedDraft,Azmodan,Mal'Ganis,Kerrigan,Jaina,Lucio,Xul,Nazeebo,Diablo,Hanzo,Johanna,Thrall,Illidan,Rehgar,Brightwing,Valeera,Li-Ming,14,13,10,10,20,20,20,12,20,9
4379,4380,Braxis Holdout,TeamLeague,Whitemane,Kael'thas,Azmodan,Tychus,Garrosh,Gall,Mal'Ganis,Diablo,Auriel,Valla,Stukov,Genji,Artanis,Abathur,Falstad,Raynor,9,1,7,20,10,15,8,20,5,9
4380,4381,Blackheart's Bay,UnrankedDraft,Brightwing,Mal'Ganis,Illidan,Azmodan,Whitemane,,Li-Ming,Johanna,Tracer,Valeera,Gazlowe,Varian,Deckard,Lt. Morales,Diablo,Raynor,20,13,17,15,10,4,2,2,4,8
4381,4382,Tomb of the Spider Queen,TeamLeague,Mal'Ganis,Diablo,Sylvanas,Kael'thas,Brightwing,Deckard,Azmodan,Gul'dan,Artanis,Leoric,Nova,Valla,Alexstrasza,Kharazim,Muradin,Varian,10,20,20,5,6,10,11,8,5,16
4382,4383,Tomb of the Spider Queen,TeamLeague,Azmodan,Mal'Ganis,Zeratul,Genji,Hanzo,E.T.C.,Diablo,Greymane,Li Li,Gazlowe,Alexstrasza,Xul,D.Va,Jaina,Zarya,Sgt. Hammer,20,20,20,7,7,7,11,12,20,16
4383,4384,Tomb of the Spider Queen,HeroLeague,Mal'Ganis,Azmodan,Kael'thas,Genji,Anub'arak,Whitemane,Sgt. Hammer,Chromie,Leoric,Tyrande,Garrosh,Muradin,Lunara,Li-Ming,Artanis,Auriel,5,7,6,17,9,20,7,20,9,9
4384,4385,Sky Temple,TeamLeague,Zeratul,Diablo,Sylvanas,Mal'Ganis,Muradin,Anub'arak,Raynor,Kerrigan,Azmodan,Whitemane,Xul,Garrosh,Sonya,Kael'thas,E.T.C.,Alexstrasza,9,20,10,4,20,12,14,20,10,18
4385,4386,Tomb of the Spider Queen,UnrankedDraft,Mal'Ganis,Diablo,Azmodan,Garrosh,Junkrat,Genji,Fenix,Hanzo,Zarya,Johanna,Alarak,Nazeebo,Muradin,Varian,Alexstrasza,Whitemane,16,20,6,20,20,17,20,16,20,3
4386,4387,Dragon Shire,HeroLeague,Mal'Ganis,Genji,Azmodan,Diablo,Varian,Artanis,Zul'jin,Fenix,Garrosh,Li Li,Kael'thas,Zeratul,Jaina,Greymane,Arthas,Zarya,5,6,9,20,10,14,20,7,12,15
4387,4388,Tomb of the Spider Queen,HeroLeague,Mal'Ganis,Genji,Garrosh,Diablo,Muradin,Li Li,Zarya,Azmodan,Varian,Tychus,Sgt. Hammer,Nazeebo,Artanis,Blaze,Brightwing,Lt. Morales,11,18,11,10,16,15,12,6,19,8
4388,4389,Battlefield of Eternity,HeroLeague,Greymane,Genji,Mal'Ganis,Hanzo,Artanis,Sonya,Li-Ming,Lt. Morales,Varian,Valla,Diablo,Kharazim,Anub'arak,Lunara,Brightwing,Jaina,20,20,12,8,15,20,11,17,6,8
4389,4390,Tomb of the Spider Queen,TeamLeague,Azmodan,Whitemane,Kael'thas,Mal'Ganis,Malfurion,Kerrigan,Nazeebo,Johanna,Zagara,Diablo,Dehaka,Jaina,Artanis,Gul'dan,Auriel,Rehgar,20,11,15,20,20,12,7,10,12,8
4390,4391,Braxis Holdout,UnrankedDraft,Azmodan,Genji,Whitemane,Mal'Ganis,Gul'dan,Deckard,Fenix,Kael'thas,Garrosh,Rehgar,Muradin,Stukov,Zagara,Nova,Greymane,Kharazim,20,20,11,20,20,20,16,20,20,15
4391,4392,Cursed Hollow,UnrankedDraft,Genji,Raynor,Kael'thas,Johanna,Varian,Kel'Thuzad,Mal'Ganis,Valla,Lt. Morales,Xul,Deckard,Greymane,Nazeebo,Nova,Sonya,Muradin,2,5,10,1,16,13,2,20,10,13
